Index,ID,SourceName,CODICE_COMMITTENTE,ALIQUOTA_IVA,DATA,P_IVA,UNITAMISURA,IMPORTO_TOTALE_DOCUMENTO,NUMERO,TIPO_DOCUMENTO,RAGIONE_SOCIALE,SEDE_INDIRIZZO_CESSIONARIO,QUANTITA,DESCRIZIONE,IMPONIBILE_IMPORTO,PREZZO_UNITARIO,CATEGORIA
2944,2944,IT01378570350_guaex,09247360960,10,2024-04-19,04916380159,Num.,93.01,2080971021,TD01,Esselunga S.p.A.   ,VIA STENDHAL 30,17.0,BATTUTA FASSONE-GR  160,77.12,4.536471,Food
2945,2945,IT01378570350_guaex,09247360960,22,2024-04-19,04916380159,Num.,93.01,2080971021,TD01,Esselunga S.p.A.   ,VIA STENDHAL 30,2.0,CARTAFORNO 20MT ESSEL-MT   20,6.54,3.27,Materiali di Cucina
2946,2946,IT01378570350_guaex,09247360960,22,2024-04-19,04916380159,Num.,93.01,2080971021,TD01,Esselunga S.p.A.   ,VIA STENDHAL 30,2.0,SHOPPER-UN    1,0.16,0.08,Altre Forniture
2947,2947,IT0164179070220249_03wcO,09247360960,22,2024-04-09,06396540962,pezzi,263.52,00003enyvx,TD01,PALOMBER S.R.L.,"VIA ENRICO STENDHAL, 30",18.0,T-SHIRT STAMPATA // T-Shirt B&C E190  colore Nero ( 03 Tg.XS -04 TG.S -05 Tg.M -04 Tg.L -02 Tg.XL) conn Stampa Vs. Logo,216.0,12.0,Abiti lavoro
2948,2948,IT01879020517A2024_cwJ5x,09247360960,22,2024-04-26,01573850516,PZ,8.53,9007880191,TD01,ARUBA SPA,VIA STENDHAL,1.0,Ordine nr: MO17740287  - Dominio con email  -   - thegallerybarmilano.com,6.99,6.99,Software
2949,2949,IT01879020517A2024_cxlMq,09247360960,0,2024-04-27,11690860967,,312.0,22,TD01,MALINVERNI PAOLO ENRICO,VIA ENRICO STENDHAL,1.0,Realizzazione mantovana mt. 6.80,270.0,270.0,Attrezzature Sala
2950,2950,IT01879020517A2024_cxlMq,09247360960,0,2024-04-27,11690860967,,312.0,22,TD01,MALINVERNI PAOLO ENRICO,VIA ENRICO STENDHAL,1.0,Realizzazione logo su forex,40.0,40.0,Marketing
2951,2951,IT01879020517A2024_cxlMq,09247360960,0,2024-04-27,11690860967,,312.0,22,TD01,MALINVERNI PAOLO ENRICO,VIA ENRICO STENDHAL,1.0,Imposta di bollo assolta in modo virtuale ai sensi dell'articolo 15 del d.p.r. 642/1972 e del DM 17/06/2014.,2.0,2.0,Spese Amministrative
2952,2952,IT01879020517A2024_cxqm8,09247360960,0,2024-04-24,01445350919,,662.48,21,TD06,CRISSANTU ANDREA,VIA ENRICO STENDHAL,1.0,"Prestazioni professionali per Vostro conto, per adempimenti di amministrazione del personale effettuati durante il 4° trimestre 2023, come da nota pro-forma dell'11 febbraio 2024",635.0,635.0,Consulente Lavoro
2953,2953,IT01879020517A2024_cxqm8,09247360960,0,2024-04-24,01445350919,,662.48,21,TD06,CRISSANTU ANDREA,VIA ENRICO STENDHAL,1.0,Marca da Bollo virtuale,2.0,2.0,Spese Amministrative
2954,2954,IT01879020517A2024_czYNo,09247360960,10,2024-04-30,12508910960,PZ,966.38,47,TD24,Trama di Trapasso Matteo,"VIA ENRICO STENDHAL, 30",50.0,TraMaBun,50.0,1.0,Food
2955,2955,IT01879020517A2024_czYNo,09247360960,22,2024-04-30,12508910960,,966.38,47,TD24,Trama di Trapasso Matteo,"VIA ENRICO STENDHAL, 30",1.0,Consegna EUR6,6.0,6.0,Altre Spese
2956,2956,IT01879020517A2024_czYNo,09247360960,10,2024-04-30,12508910960,KG,966.38,47,TD24,Trama di Trapasso Matteo,"VIA ENRICO STENDHAL, 30",6.49,PanBriosc,64.9,10.0,Food
2957,2957,IT01879020517A2024_czYNo,09247360960,4,2024-04-30,12508910960,KG,966.38,47,TD24,Trama di Trapasso Matteo,"VIA ENRICO STENDHAL, 30",13.06,Focaccia,117.54,9.0,Food
2958,2958,IT01879020517A2024_czYNo,09247360960,22,2024-04-30,12508910960,,966.38,47,TD24,Trama di Trapasso Matteo,"VIA ENRICO STENDHAL, 30",1.0,Consegna EUR6,6.0,6.0,Altre Spese
2959,2959,IT01879020517A2024_czYNo,09247360960,4,2024-04-30,12508910960,KG,966.38,47,TD24,Trama di Trapasso Matteo,"VIA ENRICO STENDHAL, 30",10.079,Focaccia,90.711,9.0,Food
2960,2960,IT01879020517A2024_czYNo,09247360960,4,2024-04-30,12508910960,KG,966.38,47,TD24,Trama di Trapasso Matteo,"VIA ENRICO STENDHAL, 30",9.93,Pane in cassetta 7F,89.37,9.0,Food
2961,2961,IT01879020517A2024_czYNo,09247360960,10,2024-04-30,12508910960,PZ,966.38,47,TD24,Trama di Trapasso Matteo,"VIA ENRICO STENDHAL, 30",40.0,TraMaBun,40.0,1.0,Food
2962,2962,IT01879020517A2024_czYNo,09247360960,4,2024-04-30,12508910960,KG,966.38,47,TD24,Trama di Trapasso Matteo,"VIA ENRICO STENDHAL, 30",13.9,Focaccia,125.1,9.0,Food
2963,2963,IT01879020517A2024_czYNo,09247360960,10,2024-04-30,12508910960,KG,966.38,47,TD24,Trama di Trapasso Matteo,"VIA ENRICO STENDHAL, 30",13.6,PanBriosc,136.0,10.0,Food
2964,2964,IT01879020517A2024_czYNo,09247360960,22,2024-04-30,12508910960,,966.38,47,TD24,Trama di Trapasso Matteo,"VIA ENRICO STENDHAL, 30",1.0,Consegna EUR6,6.0,6.0,Altre Spese
2965,2965,IT01879020517A2024_czYNo,09247360960,10,2024-04-30,12508910960,PZ,966.38,47,TD24,Trama di Trapasso Matteo,"VIA ENRICO STENDHAL, 30",168.0,TraMaBun,168.0,1.0,Food
2967,2967,IT01885950343_0A9BS,09247360960,10,2024-04-10,01885950343,kg,1212.85,0000026375,TD24,ERRE ITALIA SRL UNIPERSONALE,VIA STENDHAL 30,37.51,CULACCIA A META' SV - MARCHIO ESCLUSIVO REGISTRATO,881.49,23.5,Food
2968,2968,IT01885950343_0A9BS,09247360960,10,2024-04-10,01885950343,kg,1212.85,0000026375,TD24,ERRE ITALIA SRL UNIPERSONALE,VIA STENDHAL 30,13.083,COPPA STAG.CLASS.PARMA A META' SV IGP,221.1,16.9,Food
2975,2975,IT02355260981_QJX2W,09247360960,22,2024-04-08,05602640962,,2.5,QJX2W,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.0,SPINA,1.07,1.07,Altre Forniture
2976,2976,IT02355260981_QJX2W,09247360960,22,2024-04-08,05602640962,,2.5,QJX2W,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.0,SPINA,0.98,0.98,Altre Forniture
2977,2977,IT02355260981_QQdgt,09247360960,22,2024-04-15,13000370158,,219.6,QQdgt,TD01,Eurocoltellerie Srl,"Via Enrico Stendhal, 30",1.0,Servizio noleggio lavastoviglie,60.0,60.0,Noleggi
2978,2978,IT02355260981_QQdgt,09247360960,22,2024-04-15,13000370158,,219.6,QQdgt,TD01,Eurocoltellerie Srl,"Via Enrico Stendhal, 30",1.0,Servizio noleggio lavastoviglie,60.0,60.0,Noleggi
2979,2979,IT02355260981_QQdgt,09247360960,22,2024-04-15,13000370158,,219.6,QQdgt,TD01,Eurocoltellerie Srl,"Via Enrico Stendhal, 30",1.0,Servizio noleggio lavastoviglie,60.0,60.0,Noleggi
2982,2982,IT02355260981_QRkCQ,09247360960,10,2024-04-12,01275750121,CF,136.71,QRkCQ,TD01,GELMARKET SRL ,VIA STENDAL 30,18.0,FOCACCIA FORMAGGIO 300G,82.64,6.3545456,Food
2983,2983,IT02355260981_QRkCQ,09247360960,10,2024-04-12,01275750121,CF,136.71,QRkCQ,TD01,GELMARKET SRL ,VIA STENDAL 30,20.0,FARINATA GENOVESE 200G,41.64,3.5363636,Food
2984,2984,IT02355260981_QWLEm,09247360960,0,2024-04-22,13000370158,,352.0,QWLEm,TD01,Eurocoltellerie Srl,"Via Enrico Stendhal, 30",1.0,Deposito cauzionale da Cliente - lavastoviglie 305EUC24,350.0,350.0,Altre Spese
2985,2985,IT02355260981_QWLEm,09247360960,0,2024-04-22,13000370158,,352.0,QWLEm,TD01,Eurocoltellerie Srl,"Via Enrico Stendhal, 30",1.0,Imposta di bollo,2.0,2.0,Spese Amministrative
2986,2986,IT02355260981_QZn8E,09247360960,22,2024-04-27,05602640962,,46.28,QZn8E,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.0,SMALTO,11.07,11.07,Altre Forniture
2987,2987,IT02355260981_QZn8E,09247360960,22,2024-04-27,05602640962,,46.28,QZn8E,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.0,SMALTO,5.66,5.66,Altre Forniture
2988,2988,IT02355260981_QZn8E,09247360960,22,2024-04-27,05602640962,,46.28,QZn8E,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.0,SMALTO,11.39,11.39,Altre Forniture
2989,2989,IT02355260981_QZn8E,09247360960,22,2024-04-27,05602640962,,46.28,QZn8E,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.0,PENNELLO,2.61,2.61,Altre Forniture
2990,2990,IT02355260981_QZn8E,09247360960,22,2024-04-27,05602640962,,46.28,QZn8E,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.0,SMALTO,4.88,4.88,Altre Forniture
2991,2991,IT02355260981_QZn8E,09247360960,22,2024-04-27,05602640962,,46.28,QZn8E,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.0,SACCHETTO,0.2,0.2,Altre Forniture
2992,2992,IT02355260981_QZn8E,09247360960,22,2024-04-27,05602640962,,46.28,QZn8E,TD01,Bricocenter Italia S.r.l.,VIA STENDHAL 30,1.0,PENNELLO,2.12,2.12,Altre Forniture
2993,2993,IT03632460485_BNJJL,09247360960,22,2024-04-15,11991500015,CAD,98.75,06TGB,TD01,Intesa Sanpaolo S.p.a,VIA ENRICO STENDHAL 30,2.0,CANONE OTP VIRTUALE,1.98,0.99,Spese Bancarie
2994,2994,IT03632460485_BNJJL,09247360960,22,2024-04-15,11991500015,CAD,98.75,06TGB,TD01,Intesa Sanpaolo S.p.a,VIA ENRICO STENDHAL 30,1.0,CANONE MENS. INBIZ BASE ITALIA,25.0,25.0,Spese Bancarie
2995,2995,IT03632460485_BNJJL,09247360960,22,2024-04-15,11991500015,CAD,98.75,06TGB,TD01,Intesa Sanpaolo S.p.a,VIA ENRICO STENDHAL 30,1.0,CANONE MENS. INBIZ BASE ITALIA,25.0,25.0,Spese Bancarie
2996,2996,IT03632460485_BNJJL,09247360960,22,2024-04-15,11991500015,CAD,98.75,06TGB,TD01,Intesa Sanpaolo S.p.a,VIA ENRICO STENDHAL 30,2.0,CANONE OTP VIRTUALE,1.98,0.99,Spese Bancarie
2997,2997,IT03632460485_BNJJL,09247360960,22,2024-04-15,11991500015,CAD,98.75,06TGB,TD01,Intesa Sanpaolo S.p.a,VIA ENRICO STENDHAL 30,2.0,CANONE OTP VIRTUALE,1.98,0.99,Spese Bancarie
2998,2998,IT03632460485_BNJJL,09247360960,22,2024-04-15,11991500015,CAD,98.75,06TGB,TD01,Intesa Sanpaolo S.p.a,VIA ENRICO STENDHAL 30,1.0,CANONE MENS. INBIZ BASE ITALIA,25.0,25.0,Spese Bancarie
3000,3000,IT04107060966_8gmzs,09247360960,22,2024-04-03,10542790968,NR,21.96,006-195448,TD01,Nexi Payments SpA,VIA ENRICO STENDHAL 30,1.0,Canone SmartPOS Mini con stampante - MARZO     '24   TID:92430019,18.0,18.0,Software
3001,3001,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,3.ROT.REG.CASSA.TERM80X80X12SI,8.99,8.99,Altre Forniture
3002,3002,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,3.ROT.REG.CASSA.TERM80X80X12SI,8.99,8.99,Altre Forniture
3003,3003,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,3.ROT.REG.CASSA.TERM80X80X12SI,8.99,8.99,Altre Forniture
3004,3004,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,25SACCHI 70X80 MATBI MP,5.85,5.85,Altre Forniture
3005,3005,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,25SACCHI 70X80 MATBI MP,5.85,5.85,Altre Forniture
3006,3006,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,25SACCHI 70X80 MATBI MP,5.85,5.85,Altre Forniture
3007,3007,IT04157540966_4mq3u,09247360960,10,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA FASSONE PIEM SKIN,4.05,4.05,Food
3008,3008,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL50 ACQUA NAT.S.BENEDET.PET,3.36,3.36,Beverage
3009,3009,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL50 ACQUA NAT.S.BENEDET.PET,3.36,3.36,Beverage
3010,3010,IT04157540966_4mq3u,09247360960,4,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G100X8 BURRATA MC,11.09,11.09,Food
3011,3011,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,MT150 CARTA IG.MINIJUMBO MP,11.94,11.94,Altre Forniture
3012,3012,IT04157540966_4mq3u,09247360960,10,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150X8 BURGER SCOTTONA UNIKA,13.09,13.09,Food
3013,3013,IT04157540966_4mq3u,09247360960,10,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150X8 BURGER SCOTTONA UNIKA,13.09,13.09,Food
3014,3014,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL50 ACQUA NAT.S.BENEDET.PET,3.36,3.36,Beverage
3015,3015,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL50 ACQUA NAT.S.BENEDET.PET,3.36,3.36,Beverage
3016,3016,IT04157540966_4mq3u,09247360960,10,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 CHIPS TRASPARENTI PAI,3.81,3.81,Altre Forniture
3017,3017,IT04157540966_4mq3u,09247360960,10,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 CHIPS TRASPARENTI PAI,3.81,3.81,Altre Forniture
3018,3018,IT04157540966_4mq3u,09247360960,10,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 CHIPS TRASPARENTI PAI,3.81,3.81,Altre Forniture
3019,3019,IT04157540966_4mq3u,09247360960,10,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 CHIPS TRASPARENTI PAI,3.81,3.81,Altre Forniture
3020,3020,IT04157540966_4mq3u,09247360960,10,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 CHIPS TRASPARENTI PAI,3.81,3.81,Altre Forniture
3021,3021,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,MAXI TEALIGHT 8H.36PZ MP,8.99,8.99,Attrezzature Sala
3022,3022,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,100 TEALIGHT 8H. MP,8.99,8.99,Altre Forniture
3023,3023,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,BICCHIERE CL 37 BODEGA MEDIU-B,17.88,17.88,Attrezzature Sala
3024,3024,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,BICCHIERE CL 37 BODEGA MEDIU-B,17.88,17.88,Attrezzature Sala
3025,3025,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 100 APEROL  11.0 -    BARBI,9.49,9.49,Beverage
3026,3026,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 100 APEROL  11.0 -    BARBI,9.49,9.49,Beverage
3027,3027,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 100 APEROL  11.0 -    BARBI,9.49,9.49,Beverage
3028,3028,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 100 APEROL  11.0 -    BARBI,9.49,9.49,Beverage
3029,3029,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 100 APEROL  11.0 -    BARBI,9.49,9.49,Beverage
3030,3030,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 100 APEROL  11.0 -    BARBI,9.49,9.49,Beverage
3031,3031,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL100 BITTER   CAMPARI 25.0,13.25,13.25,Beverage
3032,3032,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL100 BITTER   CAMPARI 25.0,13.25,13.25,Beverage
3033,3033,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL100 BITTER   CAMPARI 25.0,13.25,13.25,Beverage
3034,3034,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL100 BITTER   CAMPARI 25.0,13.25,13.25,Beverage
3035,3035,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL100 BITTER   CAMPARI 25.0,13.25,13.25,Beverage
3036,3036,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL100 BITTER   CAMPARI 25.0,13.25,13.25,Beverage
3037,3037,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"CL100 GORDON S DRY GIN  37,5",9.92,9.92,Beverage
3038,3038,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"CL100 GORDON S DRY GIN  37,5",9.92,9.92,Beverage
3039,3039,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"CL100 GORDON S DRY GIN  37,5",9.92,9.92,Beverage
3040,3040,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"CL100 GORDON S DRY GIN  37,5",9.92,9.92,Beverage
3041,3041,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"CL100 GORDON S DRY GIN  37,5",9.92,9.92,Beverage
3042,3042,IT04157540966_4mq3u,09247360960,22,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"CL100 GORDON S DRY GIN  37,5",9.92,9.92,Beverage
3043,3043,IT04157540966_4mq3u,09247360960,10,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA FASSONE PIEM SKIN,4.05,4.05,Food
3044,3044,IT04157540966_4mq3u,09247360960,10,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA FASSONE PIEM SKIN,4.05,4.05,Food
3045,3045,IT04157540966_4mq3u,09247360960,10,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA FASSONE PIEM SKIN,4.05,4.05,Food
3046,3046,IT04157540966_4mq3u,09247360960,10,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA FASSONE PIEM SKIN,4.05,4.05,Food
3047,3047,IT04157540966_4mq3u,09247360960,10,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA FASSONE PIEM SKIN,4.05,4.05,Food
3048,3048,IT04157540966_4mq3u,09247360960,10,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G.132 NUTELLA B-READY T6,2.54,2.54,Food
3049,3049,IT04157540966_4mq3u,09247360960,10,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA FASSONE PIEM SKIN,4.05,4.05,Food
3050,3050,IT04157540966_4mq3u,09247360960,10,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 RITAGLI SALMONE AFFUM.,5.15,5.15,Food
3051,3051,IT04157540966_4mq3u,09247360960,10,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 RITAGLI SALMONE AFFUM.,5.15,5.15,Food
3052,3052,IT04157540966_4mq3u,09247360960,10,2024-04-04,02827030962,,502.18,4mq3u,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 RITAGLI SALMONE AFFUM.,5.15,5.15,Food
3053,3053,IT04157540966_4r4yk,09247360960,10,2024-04-12,02827030962,,526.94,4r4yk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150 BATTUTA BOV.PIEMON.SKIN,3.79,3.79,Food
3054,3054,IT04157540966_4r4yk,09247360960,10,2024-04-12,02827030962,,526.94,4r4yk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150 BATTUTA BOV.PIEMON.SKIN,3.79,3.79,Food
3055,3055,IT04157540966_4r4yk,09247360960,10,2024-04-12,02827030962,,526.94,4r4yk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150 BATTUTA BOV.PIEMON.SKIN,3.79,3.79,Food
3056,3056,IT04157540966_4r4yk,09247360960,10,2024-04-12,02827030962,,526.94,4r4yk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150 BATTUTA BOV.PIEMON.SKIN,3.79,3.79,Food
3057,3057,IT04157540966_4r4yk,09247360960,10,2024-04-12,02827030962,,526.94,4r4yk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150 BATTUTA BOV.PIEMON.SKIN,3.79,3.79,Food
3058,3058,IT04157540966_4r4yk,09247360960,10,2024-04-12,02827030962,,526.94,4r4yk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA FASSONE PIEM SKIN,4.05,4.05,Food
3059,3059,IT04157540966_4r4yk,09247360960,10,2024-04-12,02827030962,,526.94,4r4yk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA FASSONE PIEM SKIN,4.05,4.05,Food
3060,3060,IT04157540966_4r4yk,09247360960,10,2024-04-12,02827030962,,526.94,4r4yk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA FASSONE PIEM SKIN,4.05,4.05,Food
3061,3061,IT04157540966_4r4yk,09247360960,10,2024-04-12,02827030962,,526.94,4r4yk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA FASSONE PIEM SKIN,4.05,4.05,Food
3062,3062,IT04157540966_4r4yk,09247360960,10,2024-04-12,02827030962,,526.94,4r4yk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G160 BATTUTA FASSONE PIEM SKIN,4.05,4.05,Food
3063,3063,IT04157540966_4r4yk,09247360960,10,2024-04-12,02827030962,,526.94,4r4yk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,3.219,MORTAD.C/TARTUFO 1/2  KG 3,40.53,12.59,Food
3064,3064,IT04157540966_4r4yk,09247360960,10,2024-04-12,02827030962,,526.94,4r4yk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,2.83,MORT.IGP CIL 1/2 KG 2.5 MC,20.91,7.39,Food
3065,3065,IT04157540966_4r4yk,09247360960,22,2024-04-12,02827030962,,526.94,4r4yk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 100 APERITIVO COLUMBUS 11.0,4.9,4.9,Beverage
3066,3066,IT04157540966_4r4yk,09247360960,22,2024-04-12,02827030962,,526.94,4r4yk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL 100 BITTER COLUMBUS 25,6.59,6.59,Beverage
3067,3067,IT04157540966_4r4yk,09247360960,4,2024-04-12,02827030962,,526.94,4r4yk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,0.9,"PECORINO STAG GROT SV KG1,8CA*",16.19,17.99,Food
3068,3068,IT04157540966_4r4yk,09247360960,10,2024-04-12,02827030962,,526.94,4r4yk,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150X8 BURGER SCOTTONA UNIKA,13.09,13.09,Food
